Timestamp,Source MAC,Destination MAC,In Port
2023-03-01 22:17:22.596457,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:17:22.602072,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:17:22.605822,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:17:22.609970,46:4c:6d:55:f6:25,33:33:00:00:00:02,9
2023-03-01 22:17:22.619353,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:22.625259,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:22.630053,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:22.634527,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:22.638876,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:22.644337,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:22.648870,86:e0:7f:10:8e:b4,33:33:00:00:00:02,9
2023-03-01 22:17:38.934849,4a:e7:9d:29:35:e2,33:33:00:00:00:02,3
2023-03-01 22:17:38.939548,0a:fa:78:15:59:d1,33:33:00:00:00:02,1
2023-03-01 22:17:38.943494,f2:d1:c8:90:90:57,33:33:00:00:00:02,4
2023-03-01 22:17:38.950044,4a:e7:9d:29:35:e2,33:33:00:00:00:02,8
2023-03-01 22:17:38.962283,0a:fa:78:15:59:d1,33:33:00:00:00:02,6
2023-03-01 22:17:38.969083,f2:d1:c8:90:90:57,33:33:00:00:00:02,4
2023-03-01 22:17:38.975289,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:38.980512,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:38.986793,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:38.992521,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:38.999113,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:39.004278,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:39.009062,4a:e7:9d:29:35:e2,33:33:00:00:00:02,9
2023-03-01 22:17:39.015414,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.020673,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:39.025946,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.031671,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:39.036690,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.041531,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.045098,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:39.049348,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.053081,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:39.057307,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.061729,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:39.067461,0a:fa:78:15:59:d1,33:33:00:00:00:02,9
2023-03-01 22:17:39.073367,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:39.077091,f2:d1:c8:90:90:57,33:33:00:00:00:02,9
2023-03-01 22:17:55.319921,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,4
2023-03-01 22:17:55.337259,0e:18:17:22:be:84,33:33:00:00:00:02,4
2023-03-01 22:17:55.343923,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,2
2023-03-01 22:17:55.350004,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,2
2023-03-01 22:17:55.356915,0e:18:17:22:be:84,33:33:00:00:00:02,1
2023-03-01 22:17:55.364035,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,6
2023-03-01 22:17:55.369127,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.374059,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.377883,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.381347,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.387560,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.393610,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.399705,ee:90:cf:8e:3b:5c,33:33:00:00:00:02,9
2023-03-01 22:17:55.407968,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.414767,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.420605,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:17:55.425789,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.432511,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:17:55.436519,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.440676,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:17:55.444236,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:17:55.450094,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.456653,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:17:55.461015,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.469014,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:17:55.475668,0e:18:17:22:be:84,33:33:00:00:00:02,9
2023-03-01 22:17:55.482615,4a:2d:d2:0c:9d:ee,33:33:00:00:00:02,9
2023-03-01 22:18:28.086982,b6:f6:8c:9e:65:23,33:33:00:00:00:02,7
2023-03-01 22:18:28.092434,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,7
2023-03-01 22:18:28.103144,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.110844,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.119844,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.126448,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.132982,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.137897,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.143315,b6:f6:8c:9e:65:23,33:33:00:00:00:02,9
2023-03-01 22:18:28.148620,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,7
2023-03-01 22:18:28.156205,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:28.162210,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:28.167341,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:28.172199,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:28.177021,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:28.182873,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:28.190116,fe:f4:8e:4b:9b:2b,33:33:00:00:00:02,9
2023-03-01 22:18:44.471147,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,4
2023-03-01 22:18:44.478356,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,7
2023-03-01 22:18:44.491209,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:18:44.498171,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:18:44.505694,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:18:44.511720,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:18:44.516771,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:18:44.522008,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:18:44.526452,5a:f1:6f:f8:86:c5,33:33:00:00:00:02,9
2023-03-01 22:19:00.854831,3a:27:6f:89:c5:67,33:33:00:00:00:02,9
2023-03-01 22:19:00.860162,32:5f:57:3a:6b:c2,33:33:00:00:00:02,7
2023-03-01 22:19:00.867638,1a:16:6e:db:f6:a9,33:33:00:00:00:02,1
2023-03-01 22:19:00.882784,be:99:d3:c9:f3:a6,33:33:00:00:00:02,9
2023-03-01 22:19:00.893279,32:5f:57:3a:6b:c2,33:33:00:00:00:02,1
2023-03-01 22:19:00.900396,1a:16:6e:db:f6:a9,33:33:00:00:00:02,4
2023-03-01 22:19:00.911518,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:00.918099,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:00.925610,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:00.932201,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:00.938621,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:00.944889,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:00.958947,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:00.966554,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:00.974037,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:00.980831,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:00.990020,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:00.996900,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:01.004591,32:5f:57:3a:6b:c2,33:33:00:00:00:02,9
2023-03-01 22:19:01.011633,1a:16:6e:db:f6:a9,33:33:00:00:00:02,9
2023-03-01 22:19:33.623255,f6:ff:30:a9:6a:68,33:33:00:00:00:02,7
2023-03-01 22:19:33.633671,f6:ff:30:a9:6a:68,33:33:00:00:00:02,4
2023-03-01 22:19:33.645888,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:19:33.654516,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:19:33.664046,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:19:33.671931,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:19:33.680045,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:19:33.688747,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:19:33.697309,f6:ff:30:a9:6a:68,33:33:00:00:00:02,9
2023-03-01 22:20:22.775499,06:b1:16:21:1b:ea,33:33:00:00:00:02,9
2023-03-01 22:27:12.380502,32:27:b6:13:95:d1,33:33:00:00:00:02,8
2023-03-01 22:27:12.401830,32:27:b6:13:95:d1,33:33:00:00:00:02,4
2023-03-01 22:27:12.432935,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:12.453024,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:12.466782,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:12.478405,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:12.486747,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:12.494962,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:12.503869,32:27:b6:13:95:d1,33:33:00:00:00:02,9
2023-03-01 22:27:28.760009,12:65:3c:96:43:ac,33:33:00:00:00:02,2
2023-03-01 22:27:28.771314,12:65:3c:96:43:ac,33:33:00:00:00:02,8
2023-03-01 22:27:28.782078,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:28.797482,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:28.807848,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:28.813611,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:28.819770,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:28.829286,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:28.838894,12:65:3c:96:43:ac,33:33:00:00:00:02,9
2023-03-01 22:27:45.147680,56:fc:4e:f7:01:27,33:33:00:00:00:02,4
2023-03-01 22:27:45.160070,56:fc:4e:f7:01:27,33:33:00:00:00:02,3
2023-03-01 22:27:45.174636,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:27:45.193794,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:27:45.208329,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:27:45.222222,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:27:45.233411,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:27:45.243721,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:27:45.251266,56:fc:4e:f7:01:27,33:33:00:00:00:02,9
2023-03-01 22:28:50.679413,26:b2:f7:8b:c6:61,33:33:00:00:00:02,5
2023-03-01 22:28:50.684824,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,1
2023-03-01 22:28:50.691547,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,8
2023-03-01 22:28:50.706487,26:b2:f7:8b:c6:61,33:33:00:00:00:02,7
2023-03-01 22:28:50.719434,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,7
2023-03-01 22:28:50.731524,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,1
2023-03-01 22:28:50.748159,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.758953,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.766763,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.776195,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.784228,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.792974,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.800649,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.807881,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.815080,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.822584,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.828433,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.835869,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.843822,26:b2:f7:8b:c6:61,33:33:00:00:00:02,9
2023-03-01 22:28:50.853941,5e:ae:6f:95:ab:6b,33:33:00:00:00:02,9
2023-03-01 22:28:50.864282,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:28:50.872975,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:28:50.880888,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:28:50.897178,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:28:50.908378,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:28:50.916610,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:28:50.928010,a2:ec:ec:1d:6d:ba,33:33:00:00:00:02,9
2023-03-01 22:29:07.063118,f6:ed:88:dc:81:e0,33:33:00:00:00:02,5
2023-03-01 22:29:07.071381,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:07.083292,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:07.091208,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:07.101887,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:07.110356,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:07.118526,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:07.127755,f6:ed:88:dc:81:e0,33:33:00:00:00:02,9
2023-03-01 22:29:39.831941,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,6
2023-03-01 22:29:39.844405,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,8
2023-03-01 22:29:39.856398,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:39.876046,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:39.886280,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:39.898914,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:39.910859,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:39.918991,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:39.928632,3a:3e:1a:93:d2:2b,33:33:00:00:00:02,9
2023-03-01 22:29:56.216936,2e:dc:86:02:d4:3d,33:33:00:00:00:02,3
2023-03-01 22:29:56.231127,0e:d0:79:44:15:32,33:33:00:00:00:02,7
2023-03-01 22:29:56.253452,2e:dc:86:02:d4:3d,33:33:00:00:00:02,5
2023-03-01 22:29:56.267640,0e:d0:79:44:15:32,33:33:00:00:00:02,5
2023-03-01 22:29:56.282254,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.294725,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:29:56.317074,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.326807,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:29:56.336914,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.349369,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:29:56.358847,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.367169,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:29:56.377064,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.386005,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:29:56.393805,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.401294,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:29:56.412761,2e:dc:86:02:d4:3d,33:33:00:00:00:02,9
2023-03-01 22:29:56.425056,0e:d0:79:44:15:32,33:33:00:00:00:02,9
2023-03-01 22:30:12.599718,3a:53:48:d9:f3:c6,33:33:00:00:00:02,4
2023-03-01 22:30:12.610618,3a:53:48:d9:f3:c6,33:33:00:00:00:02,8
2023-03-01 22:30:12.642492,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:12.656145,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:12.671368,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:12.681485,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:12.690912,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:12.702522,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:12.713091,3a:53:48:d9:f3:c6,33:33:00:00:00:02,9
2023-03-01 22:30:28.983812,0e:ee:71:f0:25:b7,33:33:00:00:00:02,3
2023-03-01 22:30:28.993629,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,2
2023-03-01 22:30:29.007276,0e:ee:71:f0:25:b7,33:33:00:00:00:02,1
2023-03-01 22:30:29.017131,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,1
2023-03-01 22:30:29.035079,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.044153,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:30:29.051956,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.059563,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:30:29.066386,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.072340,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:30:29.080034,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.091466,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:30:29.100586,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.108645,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:30:29.118056,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.126697,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:30:29.135723,0e:ee:71:f0:25:b7,33:33:00:00:00:02,9
2023-03-01 22:30:29.144997,d2:7d:f5:4d:a2:08,33:33:00:00:00:02,9
2023-03-01 22:31:01.751312,8a:d7:74:29:f1:7f,33:33:00:00:00:02,3
2023-03-01 22:31:01.774462,42:84:f4:b6:6f:93,33:33:00:00:00:02,5
2023-03-01 22:31:01.792217,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,5
2023-03-01 22:31:01.816520,8a:d7:74:29:f1:7f,33:33:00:00:00:02,2
2023-03-01 22:31:01.823079,42:84:f4:b6:6f:93,33:33:00:00:00:02,1
2023-03-01 22:31:01.837123,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,4
2023-03-01 22:31:01.846538,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.854412,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.860179,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.866086,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.871331,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.877080,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.882586,8a:d7:74:29:f1:7f,33:33:00:00:00:02,9
2023-03-01 22:31:01.890112,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:01.895194,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.899836,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:01.906461,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.913262,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:01.917832,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:01.922281,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.930027,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.934701,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:01.942396,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.948838,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:01.958434,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.965388,42:84:f4:b6:6f:93,33:33:00:00:00:02,9
2023-03-01 22:31:01.976890,f6:ba:e0:47:ce:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.136075,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,2
2023-03-01 22:31:18.158863,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,2
2023-03-01 22:31:18.185228,a2:c2:b7:62:c9:66,33:33:00:00:00:02,1
2023-03-01 22:31:18.205577,be:dc:90:60:d8:2c,33:33:00:00:00:02,2
2023-03-01 22:31:18.219635,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,5
2023-03-01 22:31:18.233374,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.245200,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.254434,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.265777,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.276013,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.285642,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.294287,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.305932,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.315468,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.324878,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.334229,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.343750,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.352937,be:dc:90:60:d8:2c,33:33:00:00:00:02,9
2023-03-01 22:31:18.364004,a2:c2:b7:62:c9:66,33:33:00:00:00:02,9
2023-03-01 22:31:18.373629,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,2
2023-03-01 22:31:18.384830,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.396150,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.404725,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.413647,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.424112,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.434512,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.443387,0a:5e:ca:0c:d7:ad,33:33:00:00:00:02,9
2023-03-01 22:31:18.455439,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:18.465047,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:18.475521,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:18.487514,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:18.499826,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:18.511726,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:18.522448,8e:09:5a:e8:c7:ff,33:33:00:00:00:02,9
2023-03-01 22:31:34.523187,d6:63:75:43:c1:bf,33:33:00:00:00:02,6
2023-03-01 22:31:34.556247,da:1a:05:ae:ee:14,33:33:00:00:00:02,8
2023-03-01 22:31:34.571499,7a:3c:7f:89:c6:9c,33:33:00:00:00:02,2
2023-03-01 22:31:34.579489,d6:0b:6d:b0:86:c1,33:33:00:00:00:02,3
2023-03-01 22:31:34.587467,2a:96:bf:90:3a:40,33:33:00:00:00:02,5
